Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Transaction_Amount,Converted_Amount,Fee_Charged,Tax_Applied,Total_Deduction,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN014515,CUST7683,SWIFT,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,186.76,451.51,84324.01,10.35,8.04,18.39,Yes,Murabaha,2025-08-15,21:02:10.495939,119.37,0,0,2,Online Portal,Desktop
TXN014516,CUST7578,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,6987.28,524045.7,203.25,135.23,338.48,Yes,Ijara,2024-04-21,11:23:17.701180,11.33,0,0,34,Mobile App,Mobile
TXN014517,CUST5288,Online Transfer,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,3315.29,248646.75,66.65,24.42,91.07000000000001,Yes,Salam,2025-05-01,17:03:48.072819,63.59,0,0,16,ATM,Desktop
TXN014518,CUST4147,SWIFT,UAE,Saudi Arabia,Dubai,Jeddah,AED,SAR,72.16,1471.31,106169.73,40.37,7.43,47.8,Yes,Ijara,2025-07-14,21:28:52.569561,21.12,0,0,7,Mobile App,Mobile
TXN014519,CUST9469,Online Transfer,UK,USA,London,New York,GBP,USD,266.99,2811.46,750630.64,51.9,25.77,77.67,Yes,None,2025-04-14,06:52:51.879728,21.58,0,0,14,Mobile App,ATM
TXN014520,CUST9687,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1947.54,146065.5,31.81,11.11,42.92,Yes,Murabaha,2025-01-24,00:34:17.361039,73.23,0,0,9,Branch,Mobile
TXN014521,CUST5727,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,3591.47,269360.25,98.15,22.14,120.29,Yes,None,2024-08-08,03:29:36.658409,16.75,0,0,17,Mobile App,Desktop
TXN014522,CUST1737,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1971.45,147858.75,35.9,28.88,64.78,Yes,Ijara,2024-12-21,17:22:01.492872,69.76,0,0,9,Branch,Desktop
TXN014523,CUST8726,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,742.51,54945.74,12.4,11.53,23.93,Yes,Murabaha,2025-07-24,01:23:30.293040,84.77,0,0,3,Mobile App,ATM
TXN014524,CUST6423,SWIFT,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,3234.34,239341.16,88.79,23.79,112.58000000000001,Yes,Ijara,2026-02-02,12:51:56.020657,50.91,0,0,16,Mobile App,ATM
TXN014525,CUST5497,Remittance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,1923.43,144257.25,34.91,15.92,50.83,Yes,None,2026-02-04,21:39:40.194706,101.18,0,0,9,ATM,Desktop
TXN014526,CUST8000,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1286.6,95208.4,20.56,24.85,45.41,Yes,None,2025-05-03,15:27:29.944294,68.09,0,0,6,Mobile App,Mobile
TXN014527,CUST4987,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,436.68,32314.32,10.17,7.46,17.63,Yes,Ijara,2025-02-10,10:42:21.655917,46.92,0,0,2,Branch,ATM
TXN014528,CUST9701,SWIFT,UAE,UAE,Abu Dhabi,Abu Dhabi,AED,AED,1.0,210.01,210.01,2.38,3.03,5.41,Yes,Salam,2024-05-29,16:23:19.485908,85.16,0,0,1,Mobile App,Desktop
TXN014529,CUST9959,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,2338.42,175381.5,39.83,35.68,75.50999999999999,Yes,Murabaha,2024-11-27,20:24:08.028051,17.56,0,0,11,Mobile App,Desktop
TXN014530,CUST5787,SWIFT,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,111.68,8264.32,1.88,1.7,3.58,Yes,None,2025-12-17,03:18:07.848534,68.76,0,0,0,Branch,Mobile
TXN014531,CUST2474,Remittance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,655.88,48535.12,13.46,8.17,21.630000000000003,Yes,Ijara,2025-01-25,07:31:18.374137,43.65,0,0,3,Online Portal,Mobile
TXN014532,CUST4212,Remittance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1654.72,122448.98,26.83,21.9,48.73,Yes,Salam,2026-03-11,00:15:53.376528,79.09,0,0,8,Online Portal,ATM
TXN014533,CUST2599,SWIFT,Kuwait,Saudi Arabia,Kuwait City,Jeddah,KWD,SAR,253.76,4944.68,1254762.0,86.84,95.56,182.4,Yes,Ijara,2025-11-28,14:30:48.128227,105.94,0,0,24,Online Portal,Mobile
TXN014534,CUST2542,Remittance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,979.16,73437.0,18.06,18.85,36.91,Yes,Murabaha,2026-01-15,16:14:23.367012,18.41,0,0,4,Online Portal,Desktop
TXN014535,CUST2155,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1547.28,114498.72,21.71,29.45,51.16,Yes,Salam,2024-05-05,00:09:59.721450,28.42,0,0,7,ATM,Mobile
TXN014536,CUST8837,Online Transfer,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,5439.54,407965.5,125.01,72.48,197.49,Yes,Salam,2025-08-23,06:59:13.890338,92.27,0,0,27,Mobile App,Mobile
TXN014537,CUST5274,SWIFT,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,1592.44,117840.26,27.53,16.7,44.230000000000004,Yes,None,2026-03-18,11:46:07.935073,85.59,0,0,7,Online Portal,Mobile
TXN014538,CUST3335,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1319.51,98963.25,27.3,24.22,51.519999999999996,Yes,Ijara,2025-10-12,16:03:32.665161,38.13,0,0,6,Mobile App,ATM
TXN014539,CUST3703,Trade Finance,UAE,Kuwait,Abu Dhabi,Kuwait City,AED,KWD,192.78,488.23,94121.36,10.11,9.53,19.64,Yes,Salam,2026-03-03,18:07:04.217424,68.63,0,0,2,Mobile App,ATM
TXN014540,CUST4768,Online Transfer,USA,USA,Chicago,New York,USD,USD,1.0,2004.15,2004.15,44.86,29.83,74.69,Yes,Salam,2026-02-26,03:41:07.800217,34.92,0,0,10,ATM,ATM
TXN014541,CUST1596,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,553.36,41502.0,13.17,8.51,21.68,Yes,Murabaha,2025-06-24,14:12:51.278260,30.03,0,0,2,ATM,Mobile
TXN014542,CUST3471,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1501.08,111079.92,35.4,8.12,43.519999999999996,Yes,Salam,2024-05-15,05:04:37.435106,77.33,0,0,7,Branch,Mobile
TXN014543,CUST7807,SWIFT,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,8792.07,650613.18,215.18,83.39,298.57,Yes,Ijara,2025-01-08,19:52:21.506448,114.38,0,0,43,ATM,Desktop
TXN014544,CUST7539,Online Transfer,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,7825.28,586896.3,84.38,104.95,189.32999999999998,Yes,None,2025-03-02,19:09:43.475453,44.16,0,0,39,ATM,Desktop
TXN014545,CUST8946,SWIFT,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,7484.66,561349.5,206.18,66.53,272.71000000000004,Yes,Ijara,2025-07-13,19:19:12.048384,50.62,0,0,37,Mobile App,Mobile
TXN014546,CUST4870,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,109.2,8080.8,1.5,0.83,2.33,Yes,Ijara,2026-01-09,20:22:15.584144,14.8,0,0,0,ATM,ATM
TXN014547,CUST9515,SWIFT,UK,Pakistan,London,Islamabad,GBP,PKR,350.0,2640.14,924049.0,55.21,46.97,102.18,Yes,Murabaha,2025-06-28,00:12:15.546002,50.01,0,0,13,Branch,Desktop
TXN014548,CUST1800,Trade Finance,USA,Kuwait,Chicago,Kuwait City,USD,KWD,286.63,660.0,189175.8,13.06,5.63,18.69,Yes,None,2025-01-09,14:32:24.758237,117.07,0,0,3,Mobile App,Mobile
TXN014549,CUST1959,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1398.01,104850.75,15.15,18.0,33.15,Yes,Ijara,2025-07-11,13:34:17.361929,53.09,0,0,6,Online Portal,ATM
TXN014550,CUST1472,Trade Finance,Qatar,USA,Doha,New York,QAR,USD,223.57,5277.29,1179843.28,139.7,59.66,199.35999999999999,Yes,Murabaha,2024-04-14,08:55:24.534553,5.97,0,0,26,Mobile App,Mobile
TXN014551,CUST9543,SWIFT,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,5866.66,434132.54,165.71,58.61,224.32,Yes,Ijara,2024-03-31,17:32:00.269185,6.03,0,0,29,Branch,Desktop
TXN014552,CUST3775,Online Transfer,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,345.27,25895.25,9.99,3.02,13.01,Yes,None,2025-01-18,15:46:22.541082,41.23,0,0,1,Mobile App,Mobile
TXN014553,CUST3976,Online Transfer,UAE,Saudi Arabia,Dubai,Jeddah,AED,SAR,250.38,1430.45,358156.07,37.86,17.13,54.989999999999995,Yes,None,2024-11-03,11:42:32.663121,5.1,0,0,7,Mobile App,Mobile
TXN014554,CUST7455,Online Transfer,Kuwait,UAE,Kuwait City,Dubai,KWD,AED,79.47,4140.53,329047.92,51.11,59.4,110.50999999999999,Yes,Murabaha,2025-07-05,10:25:21.143764,110.55,0,0,20,ATM,ATM
TXN014555,CUST4166,Online Transfer,UK,UK,Manchester,London,GBP,GBP,1.0,3130.78,3130.78,60.91,62.55,123.46,Yes,Ijara,2025-03-14,14:48:36.755535,51.15,0,0,15,ATM,ATM
TXN014556,CUST4707,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,220.62,16325.88,6.17,4.22,10.39,Yes,Ijara,2025-05-18,12:48:56.160585,27.28,0,0,1,Online Portal,Desktop
TXN014557,CUST1458,Remittance,Qatar,UK,Doha,London,QAR,GBP,72.81,2999.5,218393.6,31.66,18.77,50.43,Yes,Murabaha,2025-08-18,05:07:05.541688,78.51,0,0,14,ATM,ATM
TXN014558,CUST5439,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,2669.63,197552.62,70.28,47.54,117.82,Yes,None,2024-12-10,08:01:30.449242,79.93,0,0,13,Online Portal,ATM
TXN014559,CUST5563,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,291.31,21556.94,6.55,5.62,12.17,Yes,Ijara,2024-06-01,14:09:16.784351,82.51,0,0,1,Branch,Mobile
TXN014560,CUST8215,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,775.04,57352.96,21.74,9.53,31.269999999999996,Yes,Murabaha,2025-01-01,04:16:19.038205,10.5,0,0,3,Mobile App,Desktop
TXN014561,CUST5375,Trade Finance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,2425.62,181921.5,36.53,28.0,64.53,Yes,Salam,2025-05-17,13:25:20.068309,102.62,0,0,12,ATM,ATM
TXN014562,CUST3650,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,474.41,35580.6,8.57,8.27,16.84,Yes,Murabaha,2026-03-11,01:31:35.967212,99.14,0,0,2,Online Portal,ATM
TXN014563,CUST8772,SWIFT,Pakistan,Saudi Arabia,Islamabad,Jeddah,PKR,SAR,67.93,4241.94,288154.98,98.06,45.23,143.29,Yes,Ijara,2025-12-30,15:43:37.548337,68.09,0,0,21,Branch,Desktop
TXN014564,CUST2400,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,1327.6,99570.0,38.71,14.92,53.63,Yes,Ijara,2024-07-22,22:53:55.415024,43.9,0,0,6,ATM,ATM
TXN014565,CUST5115,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,133.15,9853.25,3.84,2.2,6.04,Yes,Salam,2026-03-06,07:33:47.525398,103.68,0,0,0,Mobile App,ATM
TXN014566,CUST6575,Online Transfer,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,928.3,69622.5,19.67,9.1,28.770000000000003,Yes,None,2026-01-20,17:27:27.825038,81.32,0,0,4,Branch,ATM
TXN014567,CUST4854,Online Transfer,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1023.48,76761.0,24.62,14.25,38.870000000000005,Yes,Ijara,2026-01-25,01:57:08.975644,21.62,0,0,5,Online Portal,Mobile
TXN014568,CUST9116,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1466.62,108529.58,39.42,20.86,60.28,Yes,None,2025-04-24,05:35:51.209648,100.83,0,0,7,Branch,Mobile
TXN014569,CUST4201,Trade Finance,Saudi Arabia,UAE,Jeddah,Abu Dhabi,SAR,AED,204.51,1527.81,312452.42,23.64,24.93,48.57,Yes,Ijara,2024-08-13,20:20:38.892247,65.31,0,0,7,ATM,Mobile
TXN014570,CUST5807,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,3454.25,255614.5,82.93,55.49,138.42000000000002,Yes,Ijara,2025-06-10,06:27:09.638633,55.47,0,0,17,ATM,Desktop
TXN014571,CUST9775,SWIFT,Saudi Arabia,Saudi Arabia,Jeddah,Riyadh,SAR,SAR,1.0,1372.76,1372.76,27.14,22.52,49.66,Yes,Murabaha,2025-09-06,00:47:15.664173,107.9,0,0,6,Mobile App,ATM
TXN014572,CUST1589,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,2015.93,151194.75,41.96,16.62,58.58,Yes,None,2024-11-29,23:32:40.108227,47.35,0,0,10,Online Portal,Desktop
TXN014573,CUST6528,Online Transfer,Pakistan,UK,Islamabad,London,PKR,GBP,206.7,4078.32,842988.74,61.84,31.79,93.63,Yes,Murabaha,2025-12-05,17:04:02.065131,106.9,0,0,20,Online Portal,ATM
TXN014574,CUST3951,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,335.21,24805.54,4.49,3.41,7.9,Yes,Murabaha,2026-01-12,10:56:44.984206,15.75,0,0,1,ATM,ATM
TXN014575,CUST2321,Trade Finance,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,244.67,1251.22,306135.02,36.35,9.72,46.07,Yes,None,2025-04-09,09:39:39.921802,41.97,0,0,6,Branch,Mobile
TXN014576,CUST6728,SWIFT,UK,USA,London,New York,GBP,USD,202.98,3462.66,702850.73,45.53,49.56,95.09,Yes,None,2025-01-30,21:16:50.193648,117.49,0,0,17,Mobile App,Desktop
TXN014577,CUST2755,Online Transfer,Pakistan,UK,Islamabad,Manchester,PKR,GBP,183.2,108.98,19965.14,1.46,0.95,2.41,Yes,Ijara,2026-02-09,08:08:47.360839,30.25,0,0,0,Branch,Mobile
TXN014578,CUST7389,Remittance,Saudi Arabia,Qatar,Jeddah,Doha,SAR,QAR,293.71,2101.4,617202.19,33.47,12.6,46.07,Yes,Murabaha,2026-02-11,09:05:54.645032,94.77,0,0,10,Online Portal,Desktop
TXN014579,CUST7058,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,707.25,53043.75,8.39,11.14,19.53,Yes,Ijara,2024-06-07,18:16:14.291652,20.01,0,0,3,ATM,ATM
TXN014580,CUST8663,Online Transfer,UAE,UAE,Abu Dhabi,Abu Dhabi,AED,AED,1.0,2508.17,2508.17,73.71,46.56,120.27,Yes,Ijara,2025-11-23,14:43:12.407604,10.88,0,0,12,ATM,ATM
TXN014581,CUST9310,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,199.32,14949.0,4.59,3.29,7.88,Yes,Ijara,2025-03-05,06:43:13.016862,116.65,0,0,0,ATM,Desktop
TXN014582,CUST9520,Trade Finance,UAE,UAE,Dubai,Dubai,AED,AED,1.0,1853.38,1853.38,27.81,16.53,44.34,Yes,Murabaha,2024-08-04,02:39:28.979519,77.88,0,0,9,Online Portal,Desktop
TXN014583,CUST8737,Online Transfer,Qatar,UK,Doha,Manchester,QAR,GBP,213.37,1721.64,367346.33,44.06,28.06,72.12,Yes,Murabaha,2025-04-09,22:12:26.087884,45.55,0,0,8,Online Portal,Desktop
TXN014584,CUST1350,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,251.62,18619.88,4.62,1.55,6.17,Yes,None,2025-12-09,03:07:01.328593,41.72,0,0,1,Mobile App,Mobile
TXN014585,CUST3428,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,207.9,15384.6,3.29,3.08,6.37,Yes,None,2024-04-28,19:39:58.552922,100.83,0,0,1,Online Portal,Desktop
TXN014586,CUST1773,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,2864.41,214830.75,43.7,50.19,93.89,Yes,Ijara,2024-11-21,05:06:44.443401,110.45,0,0,14,ATM,Desktop
TXN014587,CUST1956,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,1028.47,77135.25,16.25,5.36,21.61,Yes,Murabaha,2024-08-01,13:55:27.249170,23.52,0,0,5,Online Portal,Desktop
TXN014588,CUST8794,Remittance,Pakistan,USA,Lahore,New York,PKR,USD,66.48,217.65,14469.37,2.43,4.31,6.74,Yes,None,2024-11-07,18:28:09.237804,66.9,0,0,1,Online Portal,Mobile
TXN014589,CUST4314,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,2665.43,197241.67,76.35,15.59,91.94,Yes,None,2026-03-06,06:57:48.513676,113.25,0,0,13,Online Portal,ATM
TXN014590,CUST5710,Remittance,Qatar,USA,Doha,Chicago,QAR,USD,55.05,2003.47,110291.02,54.48,18.3,72.78,Yes,Ijara,2025-09-15,07:09:22.388062,70.07,0,0,10,ATM,ATM
TXN014591,CUST9313,Remittance,UK,Pakistan,London,Islamabad,GBP,PKR,350.0,393.66,137781.0,11.3,5.6,16.9,Yes,Murabaha,2026-02-09,23:59:42.555653,59.88,0,0,1,ATM,Mobile
TXN014592,CUST2127,SWIFT,UAE,Qatar,Dubai,Doha,AED,QAR,160.1,1164.5,186436.45,16.19,22.42,38.61,Yes,Murabaha,2025-08-10,03:05:54.591899,32.99,0,0,5,ATM,Mobile
TXN014593,CUST7780,Remittance,Saudi Arabia,Qatar,Jeddah,Doha,SAR,QAR,129.04,3630.12,468430.68,49.79,67.68,117.47,Yes,Ijara,2025-03-14,16:29:15.856080,87.85,0,0,18,ATM,Mobile
TXN014594,CUST9473,Trade Finance,Kuwait,Pakistan,Kuwait City,Lahore,KWD,PKR,900.0,633.01,569709.0,11.49,3.68,15.17,Yes,None,2025-02-14,06:26:54.421670,110.99,0,0,3,Online Portal,Mobile
TXN014595,CUST9915,Trade Finance,UAE,UAE,Dubai,Abu Dhabi,AED,AED,1.0,2141.39,2141.39,46.75,24.26,71.01,Yes,Murabaha,2024-07-03,11:23:21.981563,46.59,0,0,10,ATM,Desktop
TXN014596,CUST2531,SWIFT,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,4449.23,333692.25,97.71,64.55,162.26,Yes,Murabaha,2024-08-24,06:16:12.590290,93.93,0,0,22,Online Portal,Desktop
TXN014597,CUST7822,Remittance,Saudi Arabia,Qatar,Jeddah,Doha,SAR,QAR,56.62,2547.93,144263.8,62.57,19.75,82.32,Yes,Salam,2025-01-29,00:51:40.127292,43.92,0,0,12,Online Portal,Mobile
TXN014598,CUST7768,Trade Finance,USA,Saudi Arabia,New York,Riyadh,USD,SAR,154.23,1113.97,171807.59,12.06,20.63,32.69,Yes,Murabaha,2025-06-28,11:30:33.112761,40.13,0,0,5,ATM,Mobile
TXN014599,CUST1166,Trade Finance,Qatar,UAE,Doha,Abu Dhabi,QAR,AED,112.91,311.13,35129.69,7.77,4.83,12.6,Yes,None,2025-11-20,16:55:38.108533,100.88,0,0,1,Mobile App,Mobile
TXN014600,CUST7450,SWIFT,Qatar,Kuwait,Doha,Kuwait City,QAR,KWD,273.41,3104.47,848793.69,53.83,19.0,72.83,Yes,Murabaha,2025-03-02,09:43:52.771314,18.51,0,0,15,Branch,Desktop
TXN014601,CUST5891,Online Transfer,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,221.32,16599.0,5.26,2.84,8.1,Yes,Ijara,2024-05-11,00:54:09.841265,29.94,0,0,1,Mobile App,Mobile
TXN014602,CUST3996,Trade Finance,UK,Pakistan,Manchester,Lahore,GBP,PKR,350.0,1668.14,583849.0,30.33,32.99,63.32,Yes,Murabaha,2025-09-25,09:09:43.152328,12.78,0,0,8,Mobile App,Desktop
TXN014603,CUST1883,Online Transfer,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,143.1,1197.65,171383.71,24.92,14.53,39.45,Yes,None,2025-08-27,07:14:25.514524,63.19,0,0,5,ATM,ATM
TXN014604,CUST2815,Online Transfer,Kuwait,Kuwait,Kuwait City,Kuwait City,KWD,KWD,1.0,3459.14,3459.14,99.8,49.81,149.61,Yes,None,2024-11-26,06:40:26.044331,77.38,0,0,17,ATM,Mobile
TXN014605,CUST8060,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1635.83,122687.25,40.98,11.73,52.709999999999994,Yes,Salam,2025-09-04,13:47:01.737069,99.38,0,0,8,Mobile App,Desktop
TXN014606,CUST8790,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,4473.99,331075.26,125.08,47.29,172.37,Yes,Murabaha,2024-10-28,17:06:10.982752,85.85,0,0,22,ATM,Desktop
TXN014607,CUST5585,Trade Finance,UAE,USA,Dubai,Chicago,AED,USD,60.95,2352.88,143408.04,27.35,32.4,59.75,Yes,Salam,2024-07-28,18:07:27.613152,10.36,0,0,11,Mobile App,Desktop
TXN014608,CUST5260,Remittance,UK,UK,Manchester,Manchester,GBP,GBP,1.0,1474.45,1474.45,41.39,21.63,63.019999999999996,Yes,Ijara,2024-10-25,17:14:49.800962,40.95,0,0,7,Mobile App,Desktop
TXN014609,CUST2847,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,999.29,73947.46,11.55,18.84,30.39,Yes,Salam,2025-08-06,21:00:34.794323,18.26,0,0,4,Online Portal,ATM
TXN014610,CUST2106,Trade Finance,Qatar,Kuwait,Doha,Kuwait City,QAR,KWD,141.98,904.03,128354.18,18.13,17.13,35.26,Yes,None,2024-12-01,10:24:56.358161,64.78,0,0,4,Mobile App,Desktop
TXN014611,CUST2165,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,369.42,27337.08,4.8,7.28,12.08,Yes,Salam,2024-05-15,21:40:38.303911,114.25,0,0,1,Branch,Desktop
TXN014612,CUST3123,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,2369.4,175335.6,54.85,12.67,67.52,Yes,Murabaha,2025-11-07,16:36:52.766747,89.51,0,0,11,Mobile App,Mobile
TXN014613,CUST5723,Remittance,USA,Kuwait,Chicago,Kuwait City,USD,KWD,57.72,1214.45,70098.05,23.43,21.28,44.71,Yes,None,2024-11-22,06:57:27.913207,72.87,0,0,6,Mobile App,Desktop
TXN014614,CUST4449,Remittance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,355.68,26320.32,5.59,2.26,7.85,Yes,Ijara,2025-03-17,11:27:34.030512,16.33,0,0,1,Branch,ATM
TXN014615,CUST6799,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1067.31,78980.94,26.28,18.19,44.47,Yes,Salam,2024-11-07,06:43:07.861391,105.79,0,0,5,Online Portal,Mobile
TXN014616,CUST5986,Remittance,USA,Qatar,Chicago,Doha,USD,QAR,169.73,938.89,159357.8,28.07,18.54,46.61,Yes,Salam,2024-09-25,08:11:13.362069,107.38,0,0,4,Branch,ATM
TXN014617,CUST3020,Remittance,Pakistan,UAE,Lahore,Abu Dhabi,PKR,AED,60.0,624.76,37485.36,9.93,5.42,15.35,Yes,Ijara,2025-03-01,08:31:43.289287,46.64,0,0,3,Branch,Desktop
TXN014618,CUST5027,Remittance,UAE,Qatar,Abu Dhabi,Doha,AED,QAR,217.67,170.95,37211.12,2.15,1.99,4.14,Yes,Salam,2025-03-02,04:29:02.213477,37.57,0,0,0,Online Portal,ATM
TXN014619,CUST4826,Trade Finance,UAE,UK,Abu Dhabi,London,AED,GBP,131.99,592.69,78229.15,6.78,5.87,12.65,Yes,Murabaha,2025-08-29,23:02:52.964457,35.31,0,0,2,Branch,Mobile
TXN014620,CUST3895,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,3863.04,285864.96,89.42,43.31,132.73000000000002,Yes,Salam,2024-10-18,09:22:04.815660,15.52,0,0,19,Mobile App,Desktop
TXN014621,CUST6749,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1364.62,100981.88,14.82,12.98,27.8,Yes,None,2024-10-01,23:30:34.420697,62.08,0,0,6,ATM,Mobile
TXN014622,CUST4406,Online Transfer,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,1254.65,94098.75,14.03,17.58,31.61,Yes,Murabaha,2024-07-12,06:41:33.358567,105.5,0,0,6,Mobile App,Desktop
TXN014623,CUST5568,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1952.05,144451.7,27.6,30.9,58.5,Yes,Ijara,2025-09-14,03:32:11.287951,104.65,0,0,9,Mobile App,ATM
TXN014624,CUST5145,Online Transfer,Kuwait,Saudi Arabia,Kuwait City,Jeddah,KWD,SAR,234.32,635.62,148937.54,13.29,11.87,25.159999999999997,Yes,Salam,2026-03-21,19:09:53.195897,58.37,0,0,3,Online Portal,Mobile
TXN014625,CUST3381,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,2407.98,178190.52,46.99,44.03,91.02000000000001,Yes,Ijara,2024-12-02,09:34:39.320684,75.18,0,0,12,Mobile App,ATM
TXN014626,CUST4643,Remittance,USA,UAE,New York,Dubai,USD,AED,87.64,4828.33,423154.84,105.38,62.14,167.51999999999998,Yes,None,2025-08-29,12:25:03.834144,45.21,0,0,24,Branch,Desktop
TXN014627,CUST4681,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1805.01,133570.74,27.38,20.37,47.75,Yes,Murabaha,2024-08-06,05:56:20.888274,60.8,0,0,9,Online Portal,Desktop
TXN014628,CUST4048,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,2700.02,199801.48,73.55,52.95,126.5,Yes,Salam,2025-08-08,07:48:28.428345,79.4,0,0,13,ATM,Mobile
TXN014629,CUST7252,Online Transfer,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,311.95,23396.25,7.19,1.92,9.11,Yes,None,2025-09-30,11:34:12.861089,83.75,0,0,1,Online Portal,Desktop
TXN014630,CUST7696,SWIFT,Pakistan,USA,Islamabad,New York,PKR,USD,214.74,1664.44,357421.85,35.52,16.34,51.86,Yes,Salam,2026-01-23,01:46:57.991431,97.64,0,0,8,Mobile App,Desktop
